Wikipedia movie ID,Merged Content,Predicted Label
15211401,The jewellery business brings her into close contact with the young Puerto Rican artist and jewellery designer Ramon,3
15211401,but when Sender finds out about their connection he reveals it to the family,3
15211401,and Sonia is divorced and ostracised,0
15211401,The film ends on a more tolerance-friendly note,1
15211401,with Sonia balancing desire and every day life,3
15211401,and Mendel accepting her differences with a blessing and the promise to restore custody of their son,3
3059075,After the death of tycoon and philanthropist Oscar Winterhaven Oglethorpe,0
3059075,a ballet company is founded in his name by his widow,3
3059075,The formation of the ballet company leads to ambulance-chasing attorney Roland T,3
3059075,Flakfizer  vying against Oglethorpe's former attorney Edmund Lazlo  to be director of the company,3
3059075,Lazlo is chosen to be director of the company after signing the greatest ballet dancer in the world,3
3059075,"""The Great Volare""  to dance for the company",3
3059075,however — with assistance from his two associates Rocco  and Jacques ([[Bob Nelson  — earns a spot as co-director by wooing the wealthy widow and by signing the company's leading ballerina  and her dancer boyfriend Alan Grant,1
3059075,The ensuing struggle between Flakfizer and Lazlo leads to comic hijinks,3
3059075,including a badger game involving a chorus girl,3
3059075,and an opening-night performance ludicrously sabotaged by Flakfizer and his cohorts,3
12639467,Lenny Brown is a real-estate hustler looking to strike it rich,1
12639467,He is married to Linda,3
12639467,a paralegal and amateur dancer,3
12639467,The two are poor in money but rich in love,0
12639467,"Linda vows to stick with her husband until she ""falls off the earth""",3
12639467,He moves to California and goes to work for a prosperous businessman named Max Sherman,1
12639467,selling lucrative investments in tax shelters,3
12639467,Everything is suddenly first-class for Lenny and his beautiful wife,1
12639467,But when the tax laws abruptly change,3
12639467,made worse by the fact that a friend,3
12639467,"turns them on to cocaine for ""a boost",3
12639467,""" Lenny and Linda both become addicted",3
12639467,but falls and suffers a miscarriage after using cocaine,4
12639467,Lenny's life unravels little by little as the drug habit gets the better of him,0
12639467,He gets straight temporarily for one last great business opportunity,3
12639467,but he can't pull it off,0
12639467,This culminates in Lenny severely beating Linda and putting her in the hospital,3
12639467,As the end credits roll,3
12639467,we see Lenny still using cocaine in his filthy apartment,3
12639467,reduced to a babbling shell of himself,0
18097901,On a rainy afternoon in Paris,3
18097901,debonair actor Phillipe Martin  goes to a darkened movie theatre for a romantic assignation with his married mistress,4
18097901,but sits in the wrong seat and kisses instead lovely Monique Pelerin,2
18097901,the daughter of a powerful publisher,3
18097901,who is engaged to powerful Count Alfredo Donstelli ([[Erik Rhodes,3
18097901,makes a public accusation against Phillip,3
18097901,and the priggish head of the Purity League  exploits the incident until it becomes a national scandal,3
18097901,"with Phillipe dubbed ""The Kissing Monster",3
18097901,""" When Phillipe is tried",3
18097901,his defense is that he was overcome by Monique's beauty,0
18097901,and that it is a Frenchman's nature to be romantic,2
18097901,His punishment is to spend just three days in jail,3
18097901,but when he is released,0
18097901,he discovers that Monique has paid his fine,3
18097901,supposedly to avoid more publicity,3
18097901,but actually because she is secretly attracted to him,3
18097901,the tabloids have made Phillipe into a national hero,3
18097901,and instead of his producer,3
18097901,His new show will have him re-enact the kissing incident,3
18097901,but on the day of the opening Monique's father has him arrested,3
18097901,only be released when Yvonne,3
18097901,who turns out to be the wife of the Minister of Justice,3
18097901,convinces him to allow Phillipe to do his performance,3
18097901,Phillipes finds that Monique has taken the place of the actress he was to re-enact the kiss with,3
4871852,15-year-old Tracey Berkowitz  is naked under a tattered shower curtain at the back of a bus,4
4871852,looking for her little brother Sonny,4
4871852,who thinks he's a dog,3
4871852,Tracey's journey leads into the dark underbelly of the city,4
4871852,into the emotional cesspool of her home,0
4871852,through the brutality of her high school,3
4871852,the clinical cat-and-mouse games with her shrink and her soaring fantasies of Billy Zero  - her rock and roll saviour,3
4871852,Her travels also put her in contact with the seedier inhabitants of the city,3
4871852,her would-be saviour who ultimately puts her life in jeopardy,0
4871852,Tracey's stories begin to intertwine truth with lies,3
4871852,as she moves closer to the truth of Sonny's disappearance,4
6421844,pompous film director Eric Von Leppe  is shooting a skydiving sequence for low-budget Miracle Pictures in which an actress is killed,3
6421844,Candy Wednesday  arrives in Los Angeles to make it as an actor,3
6421844,but struggles to find work until she inadvertently gets involved in a bank robbery as a getaway driver,4
6421844,This gets her a job for Miracle Pictures as a stunt driver,3
6421844,She meets Eric Von Leppe,3
6421844,sleazy producer PG  and friendly scriptwriter,3
6421844,Candy and Pat fall in love and she starts to get work as an actor,3
6421844,becoming friends with fellow starlets Bobbi  and Jill,3
6421844,Everyone goes to the Philippines to make a movie,3
6421844,Machete Maidens of Mora Tau,3
6421844,Candy has to play a character who is raped which upsets her,4
6421844,Later on during the shoot,3
6421844,Bobbi and PG have a threesome,3
6421844,During the filming of a battle sequence,3
6421844,Jill is shot dead by an unseen attacker,4
6421844,Walter and Pat all go to see Machete Maidens at a local drive in,3
6421844,where the projectionist tries to rape Candy but she is rescued by Walter,4
6421844,While shooting a chase scene in a science fiction film,3
6421844,Candy and Jill are almost killed in a car accident,4
6421844,Jill is called back to the studio late at night and is stabbed to death,4
6421844,Candy begins to suspect Patrick is the killer,4
6421844,But it turns out the real culprit is Mary,3
6421844,She tries to kill Candy at the Hollywood Sign but it falls on her and crushes her to death,3
6421844,Candy is reunited with Pat and becomes a film star,3
34600874,The movie follows the story of athletes Shania Andrews  as she competes against Lisa Temple  at a local level,3
34600874,and follow the duo as they work their way into the British 4x200 metres relay team and compete in the World Championships,3
22947141,The film is a biopic of the Irish-American mob boss and FBI informant Danny Greene,3
22947141,who shot his way to the top of Cleveland's criminal underworld during the late 1970s,3
7444251,The story revolves around University students and roommates Mia  and Alice,3
7444251,each of whom is experiencing various upheavals,3
7444251,Mia and Alice have just moved into a trendy apartment but are in desperate need of a housemate,4
7444251,Mia's girlfriend is keen to move in,3
7444251,obsessed with her favourite lecturer becomes embroiled in a war of paperwork with the University administration as she attempts to pursue him to his new department,3
7444251,She is hampered in her efforts to transfer by her current supervisor,3
7444251,To add to her woes she then breaks up with her girlfriend,0
7444251,Danni herself is pursuing another love interest,2
7444251,in part to get back at Mia,3
7444251,a habitual perfectionist is four years late with her thesis on 'Doris Day as Feminist Warrior,3
7444251,' She is looking for the perfect man but can't find anyone who fits her strict criteria,3
7444251,she falls for the most unsuitable male possible,0
7444251,a Classics student and part time gigolo,3
7444251,However she is the object of desire of a shy medical student,4
7444251,As the day ends and the party begins events begin to unscramble in unexpected ways,3
6878966,Matt Rutledge goes on vacation to the Louisiana bayou country,3
6878966,He decides to stay at an old plantation house which is now a boarding house owned by two sisters,4
6878966,Charlotte is in her 30s,4
6878966,in and out of love with the town sheriff,3
6878966,Lucy is in her 20s and has a long history of mental illness and contact with the ghosts of several people who have died in a bayou near their home,0
6878966,Lucy falls in love with Matt,2
6878966,and the characters find themselves involved in murder,3
6878966,betrayal and dark secrets from the past,0
6878966,which are revealed gradually in flashback,3
6878966,When Charlotte was a teenager and Lucy was a child,4
6878966,Matt's older brother Jud had tried to rape them and they had killed him in self-defense,3
6878966,But in panic they had dragged his body into a bayou and not reported the incident to anyone,4
6878966,Jud's death was a terrible secret only the sisters shared,0
6878966,and it was to some extent responsible for Lucy's mental problems,3
6878966,Matt – whom they had not known when they were younger – had witnessed the killing and has now returned under a false name to avenge his brother's death,3
6878966,Charlotte finally realizes who he is and what he plans to do,3
6878966,Lucy is still under his influence and almost helps him kill Charlotte,3
6878966,but she manages to escape,3
6878966,Matt takes Lucy to the same spot in the bayou where they had put Jud's body and tries to drown her,3
6878966,but an unidentified hand from beneath drags him down into the bayou and he dies instead,4
6878966,Charlotte finally is about to marry Cleve,3
6878966,but Lucy still suffers terrifying and violent visions of Matt,3
10440670,Jimmy Jasperson suddenly hear gun shots,3
10440670,and Jimmy retreat under a table as a suicidal gunman shoots several people  and then himself,4
10440670,The film shows the aftermath as these six traumatized people struggle to regain their trust in the ordinary world,4
193845,Eve White is a timid,4
193845,self-effacing wife and mother who has severe and blinding headaches and occasional blackouts,3
193845,Eventually she is sent to see a personality psychiatrist Dr,3
193845,and while having a conversation,3
193845,Eve Black knows everything about Eve White,3
193845,but Eve White is unaware of Eve Black,3
193845,With Eve Black on the loose,3
193845,Eve White's husband leaves her and abandons their daughter,3
193845,Eve White is sent to an asylum after Eve Black tries to kill Eve White's daughter,3
193845,Luther considers both Eve White and Eve Black to be incomplete and inadequate personalities,0
193845,Most of the film depicts Luther's attempts to understand and deal with these two faces of Eve,3
193845,He eventually prompts her to remember a traumatic event in Eve’s childhood,0
193845,Her beloved grandmother had died when she was six,0
193845,and according to family custom relatives were supposed to kiss the dead person at the viewing,3
193845,making it easier for them to let go,0
193845,"Eve's grief and terror led to her ""splitting off"" into two distinctly different personalities",0
193845,Under hypnosis at one session,4
193845,After discovering the cause of her disorder,0
193845,Jane is gradually able to remember everything that has ever happened to all three personalities,3
193845,When Luther asks to speak with Eve White,3
193845,they discover that Eve White and Eve Black no longer exist,3
193845,All three personalities are once again a single whole,3
193845,She marries a man named Earl whom she met when she was Jane and reunites with her daughter Bonnie,3
18599377,Toy manufacturer Clifford Groves is married to Marion,3
18599377,but lately life has become drab and routine,0
18599377,turns up unexpectedly and is now a glamorous fashion designer,1
18599377,Marion has to pull out of a planned vacation but urges Cliff to go alone,3
18599377,There he runs into Norma,3
18599377,who is divorced and lonely,0
18599377,They ride horses together and dance,3
18599377,But they are spotted by Cliff's teenage son Vinnie,4
18599377,who has just arrived with his girlfriend Ann,3
18599377,Vinnie confides in sister Ellen that their father might be having an affair,4
18599377,Norma is invited to dinner,3
18599377,but the evening turns awkward,0
18599377,Vinnie later overhears his dad arranging to meet with Norma,3
18599377,He and his sister appeal to Norma not to break up their parents' marriage,3
18599377,Cliff is indeed in love with Norma now and tells her so,3
18599377,but feels she must leave,0
18599377,Cliff looks longingly out a window as a plane flies overhead,4
18599377,He and Marion are left to contemplate what is to become of them,3
4289049,Marisa Paredes is Leocadia  Macias,3
4289049,a woman writing “pink” romance novels under the alias of Amanda Gris that are very popular all across Spain,3
4289049,her own love life is troubled,0
4289049,Leo has a less than happy relationship with her husband Paco,0
4289049,a military officer stationed in Brussels then later in Bosnia,3
4289049,who is distant both physically and emotionally,0
4289049,The film starts when Leo writes about the feeling of having lost her lover,0
4289049,a feeling which Leo compares with the pain of an uncomfortable pair of boots that she can't take off,4
4289049,Leo begins to change the direction of her writing,3
4289049,wanting to focus more on darker themes such as pain and loss,0
4289049,and can no longer write her Amanda Gris novels,3
4289049,whose publishers demand sentimental happy-endings,0
4289049,at least until her contract is up,3
4289049,She begins to re-evaluate her life through her relationship with her husband,0
4289049,her supposed best friend Betty,3
4289049,"her ""crab-faced"" sister Rosa and her bickering elderly mother",3
4289049,a newspaper editor who quickly falls for Leo and her writing,3
4289049,After having signed the contract with the newspaper El País,3
4289049,the editor realises that instead of a pink novel,3
4289049,Leo had written something very different from that,3
4289049,confesses that she forgot writing pink novels,3
4289049,and that her sentimental situation led her to write a black novel about a young mother whose daughter kills her husband because he tried to rape her,3
4289049,the corpse of the dead man is hidden in a refrigerator,4
4289049,Leo went to the apartment where her sister Rosa  and her mother  live,3
4289049,Leo sees a very comical scene between them,3
4289049,she went where her best friend Betty lives,3
4289049,her husband makes a phone call talking about his situation during the Bosnia and Herzegovina wars,3
4289049,When she was writing at night,4
4289049,Leo received a phone call from Paco who tells her that he had permission to see her for 24 hours,3
4289049,Leo's humor changed suddenly and she starts preparing for the visit,3
4289049,Leo sees that her husband's behavior is strange and that he tries to avoid her,4
4289049,he tells her that actually he didn't have 24 hours of leave as he said before but in fact that he had only two hours,3
4289049,Leo got really angry and sad,3
4289049,That sadness is bigger when Paco leaves for his mission telling her that there's no way to save their relationship,2
4289049,Drowned by an intense pain in her heart,0
4289049,Leo took an overdose of tranquimazil and fell asleep in her bedroom,4
4289049,she hears the voice of her mother who proposes her to go to Almagro,3
4289049,a little village to spend some weeks,3
4289049,but still possessed by an unbearable pain,4
4289049,she started walking alone in the street,4
4289049,being surprised by a doctor's strike,3
4289049,Angel saw her and he decided to take her to his home,3
4289049,After telling to Angel her sentimental troubles,0
4289049,her friend decides to tell her that she is the new lover of Paco,2
4289049,a traumatic revelation that Leo was suspecting,4
4289049,decides to go to Almagro with her mother,3
4289049,she tries to recover from all what had happened,0
4289049,something that she partially got,3
4289049,she receives the phone call of her editor who tells her that a film based on her unpublished black novel was being shot,0
4289049,This fact made her return to Madrid,3
4289049,where she meets Angel again,3
4289049,with whom she starts falling in love,2
4289049,after seeing an artistic representation starring by Joaquín Cortés,1
4289049,she returns to her home again,3
4289049,Leo receives the visit of the dancer,3
4289049,who confesses that he stole the papers from her unpublished novel,3
4289049,to give them to a film director,3
4289049,Starting to feel recovered from her sentimental crisis,0
4289049,she goes to Angel's home,4
4289049,with whom she confirms her love for him,2
2558588,From their stronghold in Icepeak,3
2558588,the evil Queen Juliana  and her son,3
2558588,send forth a wave of glaciers,3
2558588,forcing humanity to retreat south towards the equator,3
2558588,Nekron sends a delegation to King Jarol  in Firekeep to request his surrender,3
2558588,but this is a ruse orchestrated by Queen Juliana for Nekron’s sub-humans to kidnap Jarol’s daughter,3
2558588,Queen Juliana feels that Nekron should take a bride to produce an heir,3
2558588,But Teegra makes an escape and comes upon Larn,3
2558588,the only survivor of a village razed by glaciers,0
2558588,who offers to escort her back to Firekeep,3
2558588,Larn teams with the mysterious Darkwolf  to save Teegra and then travel to Icepeak to stop Juliana,4
2558588,Darkwolf faces Nekron and kills him as Icepeak succumbs to lava released by King Jarol and is destroyed,3
2558588,"The film finishes with Larn about to kill a beaten sub-human until Teegra stops him saying that ""it's over"" and embraces him",0
2558588,Darkwolf is seen atop a cliff,4
2558588,Teegra and Larn kiss as the credits roll,3
24961327,A group of seven college friends reunite after six years for a wedding,3
24961327,Things go awry when the maid of honor,3
24961327,with whom Laura was once romantically involved,3
24961327,and Tom all try to decipher their emotions,3
24961327,the film explores all of the relationships of people in and around the circle of friends that met those years ago,3
9078818,The film opens to the sounds of a couple having sex,2
9078818,Carlos the Jackal  kills a spider in its web with his cigarette and evicts the woman  from his room because he claims he has work to do,3
9078818,He is seen donning a disguise,3
9078818,and he walks to a cafe where CIA officer Jack Shaw  is sitting at a table outdoors,4
9078818,He recognizes Shaw and asks for a light,3
9078818,Shaw does not recognize Carlos,3
9078818,but he turns to watch Carlos enter the cafe,4
9078818,He watches as Carlos detonates a grenade,3
9078818,The film shows an event of attacking the OPEC meeting by the Jackal and his followers in 1975,3
9078818,In the present day a man,3
9078818,is apprehended in an open air market and brutally interrogated by a Mossad commander named Amos,4
9078818,The man claims to actually be a US Naval officer named Annibal Ramirez whose identification was lost in the chaos of his arrest,3
9078818,Amos confirms his identity and lets him go,3
9078818,stunned that Ramirez looks exactly like Carlos,5
9078818,Ramirez is visited by Shaw who tries to recruit him to play Carlos' double,3
9078818,Ramirez is so embittered by his rough treatment in Amos' hands,3
9078818,that he insists he will sue and flatly rejects the idea of portraying Carlos,3
9078818,wooing Ramirez on several occasions,3
9078818,He finally convinces Ramirez by showing him a child in a hospital who he claims is a victim of one of Carlos' bombings,3
9078818,Amos and Shaw train Ramirez at a former prison in Canada,3
9078818,Much of his training is devoted to situational awareness and internalizing details of Carlos' life,2
9078818,His training concludes with one of Carlos' ex-mistresses training Ramirez in how to make love like Carlos,3
9078818,The plan to catch Carlos revolves around convincing the KGB,3
9078818,which supports much of his terrorism,1
9078818,that he has begun to work with the CIA,3
9078818,The team lures one of Carlos' girlfriends to Libya,3
9078818,where Ramirez meets up with her,3
9078818,The girlfriend has become an informant for the French,3
9078818,Several French agents arrive at their apartment,3
9078818,and Ramirez is forced to kill them to survive,3
9078818,He is horrified at having to kill allies in his undercover operation,3
9078818,Carlos sends an assassin to kill the girlfriend in France,3
9078818,ordering him to leave Europe through London,3
9078818,The assassin happens to be in Heathrow airport at the same time as Ramirez,3
9078818,and he quickly realizes he is an impostor after Ramirez doesn't recognize him,3
9078818,The assassin forces Ramirez into a bathroom and a struggle ensues,3
9078818,Amos rushes in and manages to kill the assassin before being fatally shot,3
9078818,the CIA shuts down the mission and Ramirez returns home,3
9078818,he makes love to her as Carlos would,2
9078818,and she is disturbed by the change in his personality,0
9078818,at his son's little league game,3
9078818,he gets into a confrontation with another father and nearly kills him,3
9078818,Shaw bails him out of jail,3
9078818,and both men are clearly suffering deeply by not being able to finish their mission and kill Carlos,0
9078818,They head to East Berlin and conspicuously meet with each other,3
9078818,The KGB sees Ramirez meeting with Shaw and assumes Carlos has turned on them,3
9078818,They raid his safe house,3
9078818,but as they try to arrest them,3
9078818,Shaw and Ramirez are waiting outside for him,3
9078818,and Ramirez fights Carlos on the bank of a river,3
9078818,It's impossible to tell which of the two is the real Carlos during the struggle,3
9078818,As one of the men is being held under water by the other,3
9078818,Shaw comes upon them and shoots the man above the water several times,3
9078818,He realizes that he has shot Ramirez,3
9078818,Ramirez presses Shaw to leave him and chase Carlos,3
9078818,but Shaw insists that their plan has worked and Carlos is a marked man by the KGB,3
9078818,Shaw points out that Carlos' days as a terrorist are over,3
9078818,the Ramirez family is seen leaving for church,3
9078818,Their car explodes in a fireball,3
9078818,we find the deaths of Ramirez and his family were staged by Shaw,0
9078818,and in the final scene,3
9078818,the family are safely cavorting on a beach,4
9078818,Ramirez moves to kill a spider in its web with his cigarette,3
9078818,but appears to change his mind,3
3210303,{{Plot}} The film opens with Campbell being taken to an Israeli jail,4
3210303,Campbell is an American playwright who lived in pre-WWII Germany with his wife Helga,3
3210303,During the buildup to World War II,3
3210303,Campbell is approached by a man calling himself Frank Wirtanen who reveals himself to be a major working for the U,3
3210303,Wirtanen asks Campbell to work as a spy for the U,3
3210303,though he promises no reward or recognition,3
3210303,Campbell immediately rejects the offer,3
3210303,but Wirtanen quickly adds that he wants Campbell to take some time to consider,3
3210303,telling him that Campbell's answer will come in the form of how he acts and what positions he assumes once the war begins,3
3210303,Once World War II begins,0
3210303,Campbell works his way up through Joseph Goebbels' propaganda organization,3
3210303,"eventually becoming the ""voice"" of English language anti-Semitic broadcasts aimed at United States citizens",3
3210303,"in which he declares himself to be ""The Last Free American""",1
3210303,all of the idiosyncrasies of his speech  form a secret code that covertly transmits information to the Allied forces,3
3210303,About halfway through the war,3
3210303,his wife goes to the Eastern Front to entertain troops,3
3210303,and is reported killed when the camp is overrun,0
3210303,Just before the Soviet Army reaches Berlin,4
3210303,Campbell visits his in-laws one last time,3
3210303,who had worked as Chief of Police in Berlin,3
3210303,coldly informs Campbell that he had never liked him,2
3210303,even going as far as to announce his suspicion that Campbell may have been a spy,3
3210303,He amends his statement to say that,3
3210303,even if Campbell had been a spy,3
3210303,his propaganda was so effective that he could never have served the Allies better than he had served the Nazis,1
3210303,Campbell goes on to meet Helga's younger sister,3
3210303,who confesses that she is in love with him,2
3210303,Campbell is captured when a U,4
3210303,Before Campbell can be executed,3
3210303,Wirtanen arranges for his discreet release,3
3210303,forces will no longer pursue him,3
3210303,before going on to aid him in relocating to New York City,3
3210303,Campbell lives a lonely existence,0
3210303,sustained only by memories of Helga and an indifferent curiosity as to his eventual fate,0
3210303,the mother of a Jewish doctor living in Campbell's building and a Holocaust survivor,3
3210303,is the only person he meets who suspects his true identity,4
3210303,but he seems to allay her suspicions by appearing ignorant of German,3
3210303,The only friend that he makes is George Kraft,3
3210303,an old painter who lives in his building and who,3
3210303,happens to be a Soviet intelligence agent,3
3210303,Over many games of chess,3
3210303,Campbell reveals his secret past to this undercover agent,3
3210303,and Kraft tries to use this information to improve his reputation with his Soviet handlers by forcing Campbell into a position where he must flee to Moscow,3
3210303,He does so by subtly releasing information declaring that famous Nazi propagandist Howard Campbell has been living in New York since the end of the war,1
3210303,information that a white supremacist group picks up and excitedly publishes,3
3210303,Representatives of this organisation then arrive with a special gift for him,3
3210303,it is not long before Campbell discovers that Helga is,4
3210303,who has taken over Helga's identity,3
3210303,when an angry war veteran turns against him,3
3210303,"along with Kraft and ""Helga""",3
3210303,in their New York hideout,4
3210303,this time warning Campbell of Kraft's true identity and explaining that the Russian has put Campbell in an awkward position with the fascists so he can persuade him to leave the country by plane,0
3210303,but in fact for Moscow,3
3210303,He explains also that Resi is part of Kraft's plot,3
3210303,Campbell decides to return to the hideout to confront the pair and,3
3210303,in light of her exposure,3
3210303,the FBI raids the hideout but,4
3210303,Wirtanen uses his influence to ensure Campbell walks free,1
3210303,Campbell returns to his wrecked apartment and decides to turn himself in to the Israelis to stand trial,3
3210303,returning to the apartment of the Jewish doctor and his mother,4
3210303,who had earlier been suspicious of him,3
3210303,Campbell is taken to Haifa,3
3210303,where he is incarcerated in the cell below an unrepentant Adolf Eichmann,3
3210303,The film ends with the arrival of a letter from Wirtanen providing the corroborating evidence that Campbell was indeed an American spy during World War II,3
3210303,"but rather for ""crimes against himself",3
3869472,Young Andy Stannard is kidnapped from school by a woman disguised as a nurse,4
3869472,Dave Stannard is a wealthy executive,3
3869472,Helped by his brother and business partner Al,3
3869472,he prepares to pay a $500,3
3869472,000 ransom demanded by the kidnappers,3
3869472,But the chief of police,3
3869472,tell him that the odds are his son won't be returned whether or not he pays the ransom,3
3869472,Dave decides to turn the tables on the kidnappers,3
3869472,refusing to pay and instead placing the money before him as a bounty on their heads if his son is not safely returned,3
3869472,Dave is vilified by his wife,3
3869472,brother and the public for his decision,3
3869472,He is left virtually alone at home,4
3869472,wondering until the very last minute if his gamble was worth the risk,3
3869472,Andy  returns to his father Dave,3
3869472,in the house garden in the late evening,4
3869472,in a new shirt making a poignant parental love scene,3
28847751,Mexican filmmaker Sebastián  and his executive producer Costa  arrive in Cochabamba,3
28847751,accompanied by a cast and crew,3
28847751,prepared to create a film depicting Columbus's first voyage to the New World,3
28847751,the imposition of Columbus’s will upon the natives,3
28847751,and the subsequent indigenous rebellion,3
28847751,Cognizant of his limited budget,4
28847751,producer Costa  elects to film in Bolivia,3
28847751,the poorest country in South America,0
28847751,impoverished locals are thrilled to earn just two dollars a day as extras in the film,3
28847751,and willingly engage in physical labor for set preparation,3
28847751,Costa saves many thousands of dollars by having underpaid extras perform tasks meant to be completed by experienced engineers,3
28847751,Sebastián casts a local man named Daniel  in the role of Atuey,3
28847751,the Taíno chief who led a rebellion against the Europeans,3
28847751,and Daniel's daughter Belén in a crucial role as well,3
28847751,although their first encounter with Daniel smelled like trouble to Costa,3
28847751,enough to oppose his casting,3
28847751,Sebastián is unaware that Daniel leads impassioned demonstrations against the water privatization that the Bolivian government had agreed to,3
28847751,Filming begins smoothly despite the alcoholism of actor Antón,3
28847751,but when Costa observes Daniel’s revolutionary involvement,3
28847751,Daniel pretends to acquiesce to Costa's insistence that he stop protesting,3
28847751,but heedlessly continues and sustains facial wounds in a clash with the police,3
28847751,Costa bribes Daniel with thousands of dollars to wait for filming to conclude before participating in the rebellion again,3
28847751,but remains active in the protests,3
28847751,eventually becoming bloodied and imprisoned,3
28847751,Sebastián experiences moral conflict and begins to doubt the likelihood of the film’s completion,4
28847751,but is reassured by Costa who bribes the police for Daniel’s temporary release in order to film a key movie scene,3
28847751,police arrive in the Bolivian jungle to once again detain Daniel but are besieged by the film’s extras and Daniel escapes,4
28847751,That night when starring actors Juan and Alberto see the latest news reports showing war-like violence in Cochabamba,3
28847751,they become worried to the extent that they demand to leave,4
28847751,Sebastián begs that they stay and they hesitantly agree,3
28847751,as the cast and crew prepare to depart for filming,3
28847751,Costa is met by Daniel’s wife,3
28847751,who desperately implores him to assist her in finding her daughter Belén,3
28847751,who has disappeared into the protests and is reportedly wounded and needing hospitalization,0
28847751,Teresa’s persistence wins over Costa’s conscience,3
28847751,despite Sebastián's equally impassioned insistence he leave for the airport and safety with the rest of the cast and crew,3
28847751,After Costa and Teresa's obstacle-laden drive through riotous Cochabamba,3
28847751,but her leg does not fully heal,0
28847751,the rest of the crew is stopped by a military blockade and all except Antón leave Sebastián to journey home,3
28847751,The revolution ends shortly thereafter with the departure of the multinational water company,3
28847751,but Cochabamba is left in ruin from the conflict,0
28847751,Costa expresses hope that the film will be finished after all,3
28847751,and Daniel emotionally presents him with a vial of Bolivian water in appreciation for his life-saving efforts,3
2752058,Guy Stone  is blissfully closeted,0
2752058,picking up tricks for one-night-stands,3
2752058,"while capturing the country's heart as ""America's most eligible bachelor""",1
2752058,Guy's carefully managed façade collapses when he comes up for the lead in S,3
2752058,Things turn sour for the film idol when a fellow actor,3
2752058,decides to steal the lead in Ben-Hur from Guy by taking a picture of Guy exiting a gay bar,3
2752058,Freddie plans to out Guy to the world and ruin his career,3
2752058,Guy's repressed lesbian ball-bustingly ambitious agent,1
2752058,connives to cover up the impending outing and ensure Guy the role in Ben-Hur by marrying her client off with great fanfare to the studio head's secretary,3
2752058,who just happens to also be a slavishly devoted Guy Stone fan,2
2752058,Sally isn't aware the marriage is a sham,3
2752058,To avoid his adoring new bride as much as possible,2
2752058,Guy has Jerry sign him onto the next available film,3
2752058,which turns out to be 'Blood Mine' — a disastrously arch pro-union film about the corrupt goings on at a coal mine,3
2752058,in fear of the red-baiting going on in Hollywood at the time,3
2752058,decides — true to Hollywood stereotype — rather than stop production on the film to instead water down the pro-union content wherever possible,3
2752058,and terribly handsome writer of the novel that the film is based on,1
2752058,quickly gets roped into convoluting the plot of this already-bad adaptation of his heartfelt book largely because of a chance meeting between him and the film's star,3
2752058,The attraction the two men feel for one another is instantaneous and propels the rest of the plot forward,3
20912988,Murphy stars as Reb Kittridge,3
20912988,a wandering hired gun who is hired to kill a rancher,3
20912988,The gunman has also fallen in love with the rancher's daughter,3
20912988,Reb mends his ways by the time Gunsmoke comes to a close,3
20912988,The Films and Career of Audie Murphy,3
2640146,An itinerant rural worker named Macauley &mdash,3
2640146,sometimes described as a “swagman” or “swaggie”&mdash,3
2640146,suddenly finds himself taking responsibility for his child,3
2640146,he finds his wife entwined in the arms of another,4
2640146,and so he takes the daughter,3
2640146,The child is the “shiralee”,3
2640146,"an Irish or Aboriginal word meaning ""swag""",3
2640146,net/2328/311 In their time together,3
2640146,father and daughter explore new depths of understanding and bonding,2
2640146,The barren landscapes of the outback provided both a backdrop to the richness of the relationship,0
2640146,as well as explaining the swagman’s love for the country,3
2640146,Jim and Buster stay with the Parkers,3
2640146,whose daughter Liz was an old lover of Jim's and fell pregnant to him,3
2640146,Jim tries to abandon Buster but she refuses to leave,3
2640146,Buster is injured in a car accident,0
2640146,and father and daughter are reunited,0
1954790,Pamela defies her autocratic father,3
1954790,and has a baby out of wedlock with her lover,3
1954790,Pamela raises her illegitimate daughter as her niece after her pregnant sister  falls and dies over the death of her young husband and becomes a crusading journalist for women's rights,3
1954790,Eventually she agrees to marry diplomat Thomas Lane  after being unfairly named as co-respondent in Waring's divorce,3
1954790,Hepburn's performance as the defiant young woman is considered the epitome of her feminist characterizations of the 1930s,3
20264949,Flamenco is a documentary that includes performances from some of the best flamenco singers,3
20264949,Helped by cinematography by Vittorio Storaro,4
20264949,"director Carlos Saura brings with this film the ""Light of Flamenco to the World""",3
20264949,As a hall fills with performers,3
20264949,a narrator says that flamenco came from Andalucia,3
20264949,a mix of Greek psalms,3
20264949,and Iranian and Romany melodies,3
20264949,The film presents thirteen rhythms of flamenco,3
20264949,and a satiric fandango de huelva,3
20264949,a guajira of patrician women,3
20264949,a petenera about a sentence to death,3
20264949,The camera and the other performers are the only audience,3
20264949,This film shows a world of flamenco—singing,3
20264949,dancing and guitarplaying melded into an intense,3
20264949,guitar and dance are blended in inventive ways,3
20264949,They are performed sometimes a cappella,3
20264949,"extending the guitar playing in subtle and intense ""solos"" accompanied often by hand-clapping or knuckles rapped on a table",3
20264949,These dancers have learned the technique but they make the flamenco their own,3
20264949,Here we see children dancing with their parents,3
20264949,and grandparents demonstrating that flamenco imbues the spirit with a graceful power that does not age,1
20264949,we see the form of flamenco symbolically passed through a class of aspiring dancers,3
6537778,In what would later become the last 48 hours of his life,3
